ZIP CODE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED
11215,2.0,0.0,2,0,0,0
10021,4.0,0.0,0,0,4,0
11368,3.0,0.0,0,0,3,0
11354,3.0,0.0,0,0,3,0
11220,7.0,0.0,0,0,7,0
11220,1.0,0.0,0,0,1,0
10461,1.0,0.0,0,0,1,0
11226,5.0,0.0,0,0,4,0
11106,2.0,0.0,0,0,1,0
11370,4.0,0.0,0,0,3,0
10010,1.0,0.0,0,0,0,0
11101,0.0,1.0,0,0,0,0
10460,4.0,0.0,0,0,2,0
11040,1.0,0.0,1,0,0,0
11421,4.0,0.0,0,0,3,0
11206,5.0,0.0,0,0,5,0
10307,1.0,0.0,0,0,0,0
11379,5.0,0.0,0,0,5,0
11249,2.0,0.0,0,0,2,0
10467,1.0,1.0,0,0,1,1
11220,4.0,0.0,0,0,4,0
10029,2.0,0.0,1,0,0,0
10069,1.0,0.0,0,0,1,0
10010,7.0,0.0,0,0,4,0
11213,2.0,0.0,1,0,0,0
10464,0.0,0.0,0,0,0,0
11691,3.0,0.0,0,0,2,0
11211,1.0,1.0,0,0,0,0
10457,1.0,1.0,0,0,0,0
11233,2.0,1.0,0,0,2,1
11237,3.0,0.0,0,0,3,0
11212,1.0,0.0,0,0,1,0
10463,4.0,0.0,0,0,0,0
10001,0.0,1.0,0,0,0,0
10472,0.0,1.0,0,0,0,0
10001,3.0,0.0,0,0,0,0
10165,1.0,0.0,0,0,0,0
10105,2.0,0.0,0,0,2,0
10019,4.0,0.0,0,0,2,0
10471,5.0,0.0,0,0,5,0
11372,4.0,0.0,1,0,3,0
10470,6.0,0.0,0,0,6,0
10455,1.0,0.0,0,0,1,0
11429,0.0,1.0,0,0,0,1
10169,1.0,0.0,1,0,0,0
11206,4.0,0.0,0,0,2,0
10024,0.0,1.0,0,1,0,0
10018,2.0,0.0,1,0,1,0
11428,0.0,0.0,0,0,0,0
11365,2.0,0.0,0,0,1,0
10281,1.0,0.0,1,0,0,0
11358,2.0,0.0,0,0,0,0
10305,1.0,0.0,0,0,0,0
11211,2.0,0.0,1,0,0,0
11225,0.0,1.0,0,1,0,0
11102,1.0,0.0,1,0,0,0
10303,2.0,0.0,0,0,2,0
11419,2.0,0.0,1,0,0,0
11239,1.0,0.0,1,0,0,0
11209,3.0,0.0,0,0,0,0
10278,2.0,0.0,0,0,2,0
10453,4.0,0.0,0,0,0,0
11361,3.0,0.0,0,0,0,0
11106,4.0,0.0,0,0,4,0
10459,6.0,0.0,0,0,3,0
11433,4.0,0.0,0,0,0,0
10018,1.0,1.0,0,0,1,0
10308,1.0,0.0,0,0,0,0
11204,2.0,0.0,0,0,0,0
10013,6.0,0.0,0,0,6,0
11355,3.0,0.0,0,0,3,0
11207,0.0,2.0,0,0,0,2
11224,2.0,0.0,2,0,0,0
10036,8.0,0.0,0,0,8,0
10467,6.0,0.0,0,0,5,0
11249,2.0,0.0,1,0,0,0
10065,3.0,0.0,0,0,3,0
11219,0.0,0.0,0,0,2,0
10304,0.0,1.0,0,0,0,1
10016,0.0,1.0,0,0,0,0
10461,0.0,1.0,0,1,0,0
11691,1.0,1.0,0,0,0,0
10014,0.0,0.0,0,0,0,0
11366,2.0,0.0,0,0,0,0
10030,5.0,0.0,0,0,5,0
10035,2.0,0.0,0,0,1,0
10454,1.0,1.0,0,0,1,0
11239,4.0,0.0,0,0,3,0
10025,1.0,0.0,1,0,0,0
11413,2.0,0.0,0,0,1,0
11420,5.0,0.0,0,0,5,0
10452,4.0,0.0,0,0,4,0
11419,0.0,1.0,0,0,0,1
11216,2.0,0.0,0,0,0,0
11215,0.0,0.0,0,0,0,0
11234,4.0,3.0,0,0,4,3
10308,3.0,0.0,0,0,3,0
11422,2.0,0.0,0,0,0,0
11692,2.0,0.0,0,0,1,0
11216,4.0,1.0,0,0,4,0
10473,2.0,0.0,1,0,1,0
10025,5.0,0.0,0,0,5,0
10458,2.0,0.0,2,0,0,0
11232,1.0,0.0,1,0,0,0
10460,3.0,0.0,0,0,2,0
10314,1.0,0.0,1,0,0,0
10179,1.0,0.0,0,0,0,0
10016,3.0,0.0,0,0,3,0
10016,6.0,0.0,0,0,2,0
11208,0.0,2.0,0,0,0,0
11692,0.0,1.0,0,0,0,0
11005,1.0,0.0,0,0,0,0
11365,0.0,0.0,0,0,0,0
11201,0.0,0.0,0,0,0,0
11225,2.0,0.0,2,0,0,0
10069,0.0,0.0,0,0,0,0
11234,1.0,0.0,1,0,0,0
11236,2.0,1.0,0,0,2,1
10111,0.0,0.0,0,0,0,0
11040,0.0,1.0,0,0,0,0
10456,4.0,0.0,0,0,2,0
11414,2.0,0.0,0,0,0,0
10021,1.0,0.0,0,0,1,0
11412,1.0,0.0,0,0,0,0
11427,0.0,1.0,0,0,0,0
10013,2.0,0.0,2,0,0,0
11377,2.0,0.0,2,0,0,0
11216,8.0,0.0,0,0,5,0
11372,2.0,0.0,1,0,0,0
11223,1.0,0.0,1,0,0,0
11101,4.0,0.0,0,0,4,0
10468,2.0,0.0,1,0,1,0
11220,2.0,0.0,0,0,0,0
11419,4.0,0.0,0,0,4,0
10029,2.0,0.0,0,0,2,0
11377,2.0,0.0,0,0,2,0
11692,4.0,0.0,0,0,4,0
11212,6.0,0.0,0,0,6,0
11411,0.0,1.0,0,0,0,1
10454,1.0,0.0,0,0,0,0
11237,2.0,0.0,0,0,2,0
11357,3.0,0.0,0,0,3,0
11233,2.0,0.0,0,0,0,0
11374,7.0,0.0,0,0,7,0
10001,5.0,0.0,0,0,5,0
11432,4.0,0.0,0,0,4,0
10006,1.0,0.0,1,0,0,0
10026,6.0,0.0,0,0,6,0
11363,0.0,0.0,0,0,0,0
11217,9.0,0.0,0,0,9,0
10031,7.0,0.0,0,0,7,0
11235,0.0,1.0,0,0,0,1
10030,2.0,0.0,1,0,0,0
11372,2.0,0.0,0,0,0,0
10027,0.0,1.0,0,1,0,0
10011,4.0,0.0,0,0,4,0
11221,2.0,0.0,1,0,0,0
11249,2.0,0.0,0,0,1,0
11419,2.0,1.0,0,0,2,1
11361,2.0,0.0,1,0,0,0
10467,4.0,0.0,0,0,4,0
11219,2.0,0.0,0,0,0,0
10458,4.0,0.0,0,0,0,0
10036,0.0,1.0,0,0,0,1
11208,6.0,0.0,0,0,6,0
11358,7.0,0.0,0,0,7,0
11216,4.0,1.0,0,0,4,1
11004,0.0,1.0,0,0,0,1
10026,2.0,0.0,0,0,0,0
11208,1.0,0.0,0,0,1,0
10037,4.0,0.0,0,0,4,0
11235,1.0,1.0,0,0,1,1
11434,6.0,0.0,0,0,6,0
11691,0.0,0.0,0,0,4,0
11423,1.0,0.0,0,0,0,0
10303,2.0,0.0,0,0,1,0
11429,1.0,0.0,0,0,1,0
11236,9.0,0.0,0,0,9,0
11420,4.0,0.0,0,0,4,0
10010,1.0,0.0,0,0,1,0
10033,1.0,0.0,1,0,0,0
11411,5.0,0.0,0,0,5,0
10002,6.0,0.0,0,0,5,0
11104,0.0,2.0,0,0,0,1
11356,2.0,0.0,0,0,2,0
10455,3.0,0.0,0,0,1,0
10314,4.0,0.0,0,0,4,0
10107,1.0,0.0,0,0,0,0
10303,1.0,0.0,1,0,0,0
11368,1.0,0.0,0,0,1,0
10016,1.0,0.0,0,0,0,0
11233,1.0,0.0,1,0,0,0
10075,2.0,0.0,0,0,0,0
10029,1.0,0.0,0,0,0,0
11213,1.0,0.0,1,0,0,0
11206,3.0,0.0,0,0,3,0
11369,2.0,0.0,2,0,0,0
11225,3.0,1.0,0,0,3,0
11693,0.0,0.0,0,0,2,0
10021,5.0,0.0,0,0,5,0
10460,1.0,0.0,1,0,0,0
10030,2.0,0.0,2,0,0,0
10022,2.0,0.0,0,0,2,0
11204,2.0,0.0,2,0,0,0
10280,0.0,0.0,0,0,0,0
11214,4.0,0.0,0,0,4,0
11225,0.0,1.0,0,0,0,0
10459,9.0,0.0,0,0,4,0
11693,3.0,0.0,0,0,3,0
10451,6.0,0.0,0,0,6,0
11222,4.0,0.0,0,0,4,0
11201,2.0,0.0,0,0,2,0
11206,8.0,0.0,0,0,8,0
10119,0.0,0.0,0,0,0,0
11203,2.0,0.0,0,0,2,0
10467,7.0,0.0,0,0,7,0
10016,2.0,0.0,2,0,0,0
11219,1.0,0.0,0,0,1,0
10471,2.0,0.0,0,0,0,0
11203,4.0,0.0,0,0,2,0
11101,11.0,0.0,0,0,11,0
11432,2.0,0.0,2,0,0,0
10454,3.0,1.0,0,0,3,1
11231,1.0,0.0,0,0,1,0
10451,5.0,0.0,0,0,0,0
10025,2.0,0.0,0,0,0,0
10307,1.0,0.0,0,0,1,0
11428,6.0,0.0,0,0,6,0
10312,1.0,0.0,1,0,0,0
11208,5.0,0.0,0,0,3,0
11207,2.0,1.0,0,0,2,1
10452,2.0,0.0,1,0,1,0
10304,5.0,0.0,0,0,5,0
11201,3.0,0.0,0,0,1,0
11101,3.0,0.0,0,0,0,0
10033,2.0,0.0,0,0,1,0
11367,2.0,0.0,0,0,0,0
11418,2.0,0.0,0,0,1,0
10122,0.0,0.0,0,0,0,0
11426,1.0,0.0,0,0,0,0
10016,1.0,0.0,0,0,0,0
11236,3.0,0.0,0,0,0,0
10451,2.0,0.0,0,0,2,0
11422,3.0,0.0,0,0,3,0
10303,3.0,0.0,0,0,3,0
11211,2.0,0.0,2,0,0,0
10019,2.0,0.0,0,0,2,0
11231,2.0,0.0,0,0,2,0
10033,2.0,0.0,1,0,1,0
11378,4.0,0.0,0,0,4,0
10030,1.0,0.0,0,0,1,0
11232,1.0,0.0,0,0,1,0
     ,1.0,0.0,0,0,1,0
10474,11.0,0.0,0,0,11,0
11418,2.0,1.0,0,0,2,1
10305,1.0,0.0,1,0,0,0
10302,8.0,0.0,0,0,8,0
11434,1.0,0.0,0,0,1,0
11205,8.0,0.0,0,0,8,0
10308,1.0,1.0,1,1,0,0
11235,4.0,0.0,0,0,4,0
11106,4.0,0.0,0,0,2,0
11417,7.0,0.0,0,0,7,0
11436,3.0,0.0,0,0,3,0
11237,2.0,0.0,2,0,0,0
11375,3.0,0.0,0,0,3,0
10271,1.0,0.0,0,0,1,0
11216,2.0,0.0,1,0,0,0
11206,2.0,0.0,1,0,0,0
10458,2.0,0.0,0,0,2,0
10312,0.0,0.0,0,0,0,0
11356,1.0,0.0,1,0,0,0
10028,0.0,0.0,0,0,0,0
11234,5.0,0.0,0,0,0,0
11427,1.0,1.0,0,0,1,1
10026,0.0,0.0,0,0,0,0
11693,0.0,1.0,0,1,0,0
11218,1.0,0.0,0,0,3,0
11213,3.0,0.0,0,0,0,0
10029,1.0,0.0,0,0,1,0
11378,1.0,0.0,0,0,1,0
11210,6.0,0.0,0,0,6,0
10455,2.0,0.0,2,0,0,0
10022,0.0,1.0,0,0,0,1
11233,5.0,0.0,0,0,3,0
11697,1.0,0.0,0,0,1,0
11236,3.0,0.0,0,0,3,0
10303,1.0,0.0,0,0,1,0
10020,1.0,0.0,0,0,1,0
11218,3.0,1.0,3,1,0,0
11436,3.0,0.0,0,0,2,0
11434,9.0,0.0,0,0,9,0
11370,2.0,0.0,0,0,0,0
10014,1.0,0.0,1,0,0,0
11217,0.0,0.0,0,0,1,0
10466,13.0,0.0,0,0,13,0
11377,1.0,1.0,0,0,1,0
11214,0.0,1.0,0,0,0,0
10167,0.0,0.0,0,0,0,0
11372,0.0,1.0,0,0,0,0
10452,2.0,1.0,0,0,0,0
10011,1.0,1.0,0,0,0,0
11364,5.0,0.0,0,0,5,0
11004,4.0,0.0,0,0,4,0
10457,2.0,0.0,1,0,1,0
11203,1.0,2.0,0,0,1,2
11225,1.0,1.0,0,0,1,1
11207,6.0,0.0,0,0,6,0
11374,3.0,0.0,0,0,3,0
10118,1.0,0.0,0,0,1,0
11415,3.0,0.0,0,0,0,0
11420,7.0,0.0,0,0,7,0
10454,0.0,1.0,0,1,0,0
10032,3.0,0.0,0,0,3,0
10303,0.0,0.0,0,0,0,0
11434,1.0,0.0,1,0,0,0
11238,5.0,0.0,0,0,5,0
11229,1.0,0.0,0,0,0,0
10308,0.0,0.0,0,0,0,0
11214,0.0,0.0,0,0,4,0
11206,2.0,0.0,2,0,0,0
11222,1.0,0.0,1,0,0,0
11372,3.0,0.0,0,0,2,0
11213,3.0,0.0,0,0,2,0
11691,3.0,0.0,0,0,1,0
10040,2.0,0.0,0,0,0,0
10032,10.0,0.0,0,0,10,0
11375,5.0,0.0,0,0,5,0
11208,10.0,0.0,0,0,10,0
11238,4.0,0.0,1,0,3,0
11208,2.0,0.0,2,0,0,0
10001,2.0,0.0,0,0,1,0
11234,9.0,0.0,0,0,9,0
10177,2.0,0.0,0,0,2,0
10025,3.0,0.0,0,0,3,0
11370,5.0,0.0,0,0,5,0
11206,11.0,1.0,0,0,11,1
11203,0.0,1.0,0,0,0,1
10456,1.0,0.0,1,0,0,0
11231,1.0,0.0,1,0,0,0
10305,3.0,1.0,0,0,3,1
10019,5.0,0.0,0,0,5,0
11235,2.0,0.0,2,0,0,0
11229,5.0,0.0,0,0,5,0
11368,8.0,0.0,0,0,8,0
10075,2.0,0.0,0,0,1,0
11693,7.0,0.0,0,0,7,0
11231,3.0,0.0,0,0,2,0
11238,2.0,0.0,0,0,2,0
11201,2.0,0.0,1,0,1,0
11373,1.0,1.0,0,0,1,0
11693,2.0,0.0,0,0,2,0
10306,5.0,0.0,0,0,5,0
11222,0.0,1.0,0,0,0,0
10301,5.0,0.0,0,0,2,0
11226,0.0,0.0,0,0,2,0
10003,3.0,0.0,0,0,2,0
11372,3.0,1.0,0,0,3,1
10032,3.0,0.0,0,0,2,0
10463,1.0,0.0,1,0,0,0
11436,4.0,0.0,0,0,4,0
11414,4.0,0.0,0,0,4,0
10035,9.0,0.0,0,0,9,0
11415,1.0,0.0,1,0,0,0
10464,5.0,0.0,0,0,5,0
11373,10.0,0.0,0,0,10,0
10155,1.0,0.0,0,0,0,0
11208,9.0,0.0,0,0,9,0
11434,2.0,0.0,1,0,1,0
10118,1.0,0.0,0,0,0,0
10028,1.0,0.0,0,0,1,0
11225,3.0,0.0,2,0,0,0
11238,6.0,0.0,0,0,6,0
11226,1.0,0.0,1,0,0,0
11435,12.0,0.0,0,0,12,0
10012,2.0,0.0,1,0,1,0
10003,2.0,0.0,2,0,0,0
11436,2.0,0.0,0,0,0,0
11230,1.0,0.0,1,0,0,0
10474,0.0,1.0,0,0,0,0
11233,4.0,0.0,0,0,4,0
11226,3.0,0.0,0,0,0,0
10033,1.0,0.0,0,0,1,0
10025,4.0,0.0,0,0,4,0
10467,2.0,0.0,1,0,1,0
11005,2.0,1.0,0,0,2,1
11221,2.0,0.0,0,0,1,0
10003,3.0,0.0,0,0,1,0
10306,0.0,1.0,0,0,0,1
11694,6.0,0.0,0,0,0,0
10467,2.0,0.0,0,0,1,0
10460,6.0,0.0,0,0,6,0
10455,3.0,0.0,0,0,0,0
10039,0.0,1.0,0,0,0,0
11378,1.0,0.0,1,0,0,0
11434,1.0,0.0,0,0,0,0
10022,2.0,0.0,0,0,0,0
11365,2.0,0.0,0,0,0,0
11212,1.0,1.0,0,0,1,0
11216,3.0,0.0,0,0,2,0
11213,2.0,0.0,2,0,0,0
11219,4.0,0.0,0,0,0,0
10303,1.0,0.0,0,0,0,0
11426,2.0,0.0,0,0,0,0
11427,8.0,0.0,0,0,8,0
11373,0.0,0.0,0,0,1,0
11233,3.0,0.0,0,0,2,0
11207,0.0,1.0,0,1,0,0
10013,4.0,0.0,0,0,4,0
11428,2.0,0.0,0,0,1,0
11231,1.0,0.0,0,0,0,0
11692,3.0,0.0,0,0,0,0
11216,3.0,0.0,1,0,2,0
11691,0.0,1.0,0,1,0,0
11362,5.0,0.0,0,0,5,0
11418,3.0,0.0,0,0,3,0
11429,2.0,0.0,0,0,1,0
10004,1.0,0.0,0,0,1,0
11694,1.0,0.0,0,0,0,0
10027,2.0,0.0,0,0,0,0
11238,8.0,0.0,0,0,8,0
10020,2.0,0.0,0,0,1,0
11209,2.0,0.0,0,0,2,0
10456,1.0,0.0,0,0,1,0
11103,2.0,0.0,1,0,1,0
11368,0.0,0.0,0,0,0,0
11204,6.0,0.0,0,0,5,0
10305,6.0,0.0,0,0,6,0
11435,1.0,0.0,0,0,0,0
11432,3.0,0.0,0,0,0,0
11203,2.0,0.0,1,0,0,0
10472,5.0,0.0,0,0,5,0
10013,1.0,0.0,0,0,0,0
11368,10.0,0.0,0,0,10,0
10467,2.0,1.0,0,0,2,1
11354,2.0,0.0,0,0,1,0
11355,0.0,1.0,0,1,0,0
11428,3.0,0.0,0,0,3,0
11101,4.0,0.0,1,0,3,0
11205,0.0,1.0,0,1,0,0
10010,2.0,0.0,2,0,0,0
11222,1.0,1.0,0,0,1,1
11204,0.0,0.0,0,0,0,0
10455,2.0,0.0,1,0,0,0
11434,12.0,0.0,0,0,12,0
11204,4.0,0.0,0,0,4,0
10455,0.0,1.0,0,0,0,0
11434,2.0,0.0,0,0,1,0
11101,3.0,0.0,1,0,2,0
10465,6.0,0.0,0,0,6,0
10473,2.0,0.0,0,0,2,0
10459,1.0,0.0,0,0,1,0
11413,0.0,1.0,0,0,0,0
11374,4.0,0.0,0,0,4,0
10457,4.0,0.0,0,0,4,0
10021,2.0,0.0,0,0,2,0
11433,0.0,1.0,0,0,0,1
11214,1.0,0.0,1,0,0,0
11368,2.0,0.0,0,0,2,0
11205,1.0,1.0,0,0,0,0
10121,1.0,0.0,1,0,0,0
10459,6.0,0.0,0,0,1,0
10035,0.0,1.0,0,0,0,0
11218,6.0,0.0,0,0,6,0
11232,3.0,0.0,0,0,3,0
10461,2.0,0.0,0,0,1,0
11220,2.0,0.0,1,0,0,0
10014,12.0,8.0,1,2,4,0
11428,2.0,0.0,2,0,0,0
10019,0.0,0.0,0,0,2,0
10038,5.0,0.0,0,0,5,0
10452,0.0,0.0,0,0,1,0
10462,3.0,0.0,0,0,3,0
10309,6.0,3.0,0,0,6,3
10468,2.0,0.0,2,0,0,0
10472,6.0,0.0,0,0,4,0
10009,7.0,0.0,0,0,6,0
11213,5.0,0.0,0,0,5,0
11421,1.0,0.0,1,0,0,0
11234,1.0,1.0,0,0,1,1
11230,3.0,0.0,0,0,3,0
11691,1.0,0.0,0,0,1,0
11208,2.0,1.0,0,0,2,0
11373,2.0,0.0,2,0,0,0
10029,0.0,1.0,0,0,0,1
11365,0.0,1.0,0,0,0,1
10128,2.0,0.0,0,0,0,0
11236,3.0,0.0,0,0,1,0
11235,4.0,0.0,0,0,5,0
10012,2.0,0.0,1,0,0,0
11203,0.0,1.0,0,0,0,0
11106,4.0,0.0,0,0,3,0
11693,2.0,0.0,0,0,1,0
11105,1.0,2.0,0,0,1,2
11210,2.0,0.0,0,0,1,0
11429,8.0,0.0,0,0,8,0
11216,8.0,0.0,0,0,8,0
10473,1.0,1.0,0,0,0,0
10461,2.0,0.0,0,0,0,0
11211,3.0,0.0,2,0,1,0
11229,0.0,2.0,0,0,0,0
11379,10.0,0.0,0,0,10,0
10470,3.0,0.0,0,0,3,0
11203,8.0,0.0,0,0,8,0
11417,1.0,0.0,0,0,0,0
11217,6.0,1.0,0,1,6,0
10029,1.0,0.0,0,0,3,0
10023,1.0,0.0,0,0,1,0
11692,2.0,0.0,1,0,0,0
10009,13.0,0.0,0,0,13,0
11418,7.0,0.0,0,0,7,0
11233,3.0,0.0,2,0,1,0
10280,1.0,0.0,1,0,0,0
11219,3.0,0.0,0,0,1,0
11228,2.0,0.0,0,0,1,0
11204,0.0,1.0,0,0,0,0
10021,2.0,0.0,0,0,0,0
10469,0.0,1.0,0,0,0,1
11417,0.0,1.0,0,0,0,1
10036,1.0,0.0,1,0,0,0
11415,3.0,0.0,0,0,1,0
10028,2.0,0.0,0,0,0,0
11219,5.0,0.0,0,0,5,0
10027,3.0,0.0,0,0,3,0
11420,7.0,1.0,0,0,7,1
10304,2.0,0.0,1,0,1,0
10454,3.0,0.0,0,0,3,0
10466,1.0,0.0,0,0,1,0
11210,9.0,0.0,0,0,9,0
10464,10.0,0.0,0,0,10,0
10170,1.0,0.0,1,0,0,0
10460,4.0,0.0,0,0,0,0
10304,2.0,0.0,0,0,1,0
11222,2.0,0.0,0,0,2,0
11364,3.0,0.0,0,0,3,0
11212,0.0,1.0,0,0,0,1
11211,10.0,0.0,0,0,10,0
11004,2.0,0.0,0,0,2,0
10010,18.0,0.0,0,0,18,0
11213,1.0,1.0,0,0,1,0
10458,1.0,0.0,1,0,0,0
10468,4.0,0.0,0,0,0,0
11217,1.0,0.0,1,0,0,0
10472,0.0,0.0,0,0,2,0
11212,7.0,1.0,0,0,7,1
11233,0.0,1.0,0,0,0,1
11367,0.0,1.0,0,0,0,0
10069,1.0,0.0,0,0,0,0
11433,1.0,1.0,0,0,1,1
10038,7.0,0.0,0,0,7,0
11372,4.0,0.0,0,0,3,0
10029,3.0,0.0,0,0,0,0
11215,3.0,0.0,0,0,0,0
11373,0.0,1.0,0,0,0,0
10453,0.0,1.0,0,1,0,0
10038,3.0,0.0,0,0,0,0
11224,4.0,0.0,0,0,1,0
10036,0.0,0.0,0,0,1,0
10465,5.0,0.0,0,0,5,0
10302,0.0,1.0,0,0,0,0
11361,0.0,0.0,0,0,1,0
11379,1.0,0.0,0,0,1,0
11357,1.0,0.0,0,0,0,0
10000,2.0,0.0,1,0,0,0
10001,2.0,0.0,0,0,0,0
10467,1.0,0.0,0,0,1,0
10036,0.0,0.0,0,0,0,0
11419,3.0,0.0,0,0,3,0
10465,2.0,0.0,2,0,0,0
10040,5.0,0.0,0,0,5,0
11214,0.0,1.0,0,0,0,1
10474,0.0,0.0,0,0,0,0
11368,4.0,0.0,0,0,1,0
10024,3.0,0.0,1,0,2,0
11369,5.0,0.0,0,0,5,0
11232,2.0,0.0,1,0,0,0
10305,0.0,1.0,0,1,0,0
10457,13.0,0.0,0,0,13,0
11420,1.0,0.0,0,0,0,0
11203,9.0,0.0,0,0,9,0
10075,2.0,0.0,1,0,0,0
11378,0.0,1.0,0,0,0,1
11364,3.0,0.0,0,0,1,0
10454,2.0,0.0,2,0,0,0
10040,1.0,0.0,0,0,1,0
10462,0.0,1.0,0,1,0,0
11224,1.0,0.0,1,0,0,0
10031,2.0,0.0,0,0,1,0
10280,1.0,0.0,0,0,1,0
10007,4.0,0.0,0,0,3,0
10312,0.0,2.0,0,0,0,0
10032,6.0,0.0,0,0,6,0
11238,4.0,0.0,0,0,4,0
11235,3.0,0.0,0,0,3,0
11379,7.0,0.0,0,0,7,0
10002,2.0,1.0,0,0,0,0
10168,1.0,0.0,0,0,0,0
10473,5.0,0.0,0,0,5,0
11105,3.0,0.0,0,0,3,0
10110,0.0,0.0,0,0,0,0
10032,2.0,0.0,2,0,0,0
11374,3.0,0.0,0,0,2,0
11229,1.0,1.0,0,0,1,1
10023,2.0,0.0,1,0,0,0
11434,3.0,0.0,0,0,3,0
10469,1.0,0.0,1,0,0,0
11418,4.0,0.0,0,0,1,0
10035,2.0,0.0,2,0,0,0
10314,1.0,0.0,0,0,0,0
10466,2.0,0.0,2,0,0,0
10304,2.0,0.0,1,0,0,0
11104,5.0,0.0,0,0,5,0
10021,2.0,0.0,0,0,1,0
10460,5.0,0.0,0,0,5,0
10459,6.0,0.0,0,0,6,0
11691,2.0,0.0,0,0,2,0
10167,2.0,0.0,0,0,2,0
11379,6.0,0.0,0,0,6,0
10460,2.0,0.0,0,0,2,0
11217,2.0,0.0,1,0,0,0
11226,4.0,0.0,0,0,3,0
11377,2.0,0.0,1,0,1,0
10151,0.0,0.0,0,0,0,0
11204,2.0,0.0,0,0,2,0
10040,1.0,1.0,0,0,1,1
11220,6.0,0.0,0,0,6,0
11361,9.0,0.0,0,0,9,0
11231,3.0,0.0,1,0,1,0
11354,0.0,1.0,0,0,0,1
11211,1.0,0.0,0,0,0,0
10075,0.0,0.0,0,0,0,0
11106,7.0,0.0,0,0,7,0
10462,1.0,0.0,1,0,0,0
11420,1.0,0.0,0,0,1,0
10451,31.0,0.0,0,0,31,0
11378,3.0,0.0,0,0,3,0
11361,0.0,1.0,0,0,0,1
11426,0.0,0.0,0,0,0,0
11226,0.0,1.0,0,0,0,0
10009,2.0,0.0,1,0,1,0
10473,19.0,0.0,0,0,19,0
10017,5.0,0.0,0,0,5,0
11233,1.0,0.0,0,0,1,0
11104,9.0,0.0,0,0,9,0
11201,0.0,1.0,0,0,0,1
10009,1.0,0.0,1,0,0,0
11420,1.0,1.0,0,0,1,1
11369,0.0,1.0,0,0,0,1
11233,2.0,0.0,0,0,1,0
11103,2.0,0.0,0,0,0,0
11419,1.0,1.0,0,0,0,0
10017,4.0,0.0,0,0,2,0
11419,2.0,0.0,0,0,0,0
10038,2.0,0.0,0,0,1,0
11369,4.0,0.0,0,0,4,0
10305,5.0,0.0,0,0,2,0
11201,2.0,0.0,0,0,1,0
11215,8.0,0.0,0,0,8,0
10011,0.0,0.0,0,0,0,0
10466,1.0,0.0,0,0,0,0
10037,1.0,0.0,0,0,0,0
10018,2.0,0.0,1,0,0,0
11420,1.0,3.0,0,0,1,3
11239,2.0,1.0,0,0,2,1
11373,4.0,0.0,0,0,1,0
11420,3.0,0.0,0,0,2,0
11226,6.0,0.0,0,0,6,0
10013,2.0,0.0,1,0,1,0
10474,2.0,1.0,0,0,2,1
11216,3.0,0.0,0,0,3,0
11379,9.0,0.0,0,0,9,0
11419,4.0,0.0,0,0,3,0
10312,1.0,0.0,0,0,0,0
11372,5.0,0.0,0,0,5,0
11411,1.0,0.0,1,0,0,0
11436,8.0,0.0,0,0,8,0
11216,2.0,0.0,0,0,1,0
11001,1.0,0.0,1,0,0,0
11693,2.0,0.0,0,0,0,0
11436,2.0,0.0,0,0,1,0
11358,4.0,0.0,0,0,4,0
11210,3.0,0.0,0,0,1,0
10280,4.0,0.0,0,0,4,0
11230,2.0,0.0,0,0,1,0
11415,0.0,1.0,0,0,0,0
11206,1.0,0.0,0,0,1,0
11374,2.0,0.0,1,0,1,0
11238,0.0,1.0,0,0,0,1
10027,4.0,0.0,0,0,4,0
10463,6.0,0.0,0,0,6,0
10472,2.0,0.0,2,0,0,0
11210,5.0,0.0,0,0,0,0
11375,8.0,0.0,0,0,8,0
10468,3.0,0.0,0,0,0,0
11040,1.0,0.0,0,0,1,0
10471,1.0,0.0,1,0,0,0
10302,4.0,0.0,0,0,4,0
11206,6.0,0.0,0,0,6,0
10462,1.0,1.0,0,0,1,0
