ZIP CODE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED
10153,1.0,0.0,0,0,0,0
11216,0.0,0.0,0,0,3,0
11102,1.0,0.0,0,0,0,0
10301,3.0,0.0,0,0,3,0
11208,2.0,0.0,1,0,1,0
11201,2.0,0.0,2,0,0,0
11106,8.0,0.0,0,0,8,0
11105,1.0,0.0,0,0,0,0
11203,3.0,0.0,0,0,2,0
11215,3.0,0.0,0,0,3,0
10107,0.0,0.0,0,0,0,0
10465,2.0,1.0,0,0,2,1
10475,5.0,0.0,0,0,5,0
10455,0.0,0.0,0,0,0,0
10027,0.0,0.0,0,0,0,0
11228,1.0,0.0,0,0,0,0
11212,0.0,0.0,0,0,1,1
10016,1.0,1.0,0,0,1,0
10473,4.0,0.0,0,0,3,0
10453,0.0,0.0,0,0,0,0
11422,2.0,0.0,0,0,1,0
11422,6.0,0.0,0,0,6,0
11236,15.0,0.0,0,0,15,0
11226,2.0,0.0,0,0,0,0
10458,2.0,1.0,0,0,2,0
10002,3.0,0.0,1,0,0,0
11436,4.0,0.0,0,0,3,0
11385,0.0,0.0,0,0,0,0
10464,0.0,1.0,0,1,0,0
10475,3.0,0.0,0,0,0,0
10309,0.0,1.0,0,0,0,0
11203,1.0,0.0,0,0,0,0
10473,1.0,0.0,1,0,0,0
10282,2.0,0.0,0,0,2,0
11429,1.0,0.0,1,0,0,0
10029,0.0,0.0,0,0,0,0
11694,4.0,0.0,0,0,4,0
11378,2.0,0.0,1,0,1,0
11214,3.0,0.0,0,0,2,0
11413,4.0,0.0,0,0,4,0
10012,0.0,1.0,0,0,0,0
11004,1.0,0.0,0,0,1,0
11207,2.0,0.0,0,0,2,0
11218,2.0,0.0,0,0,0,0
11203,11.0,0.0,0,0,11,0
10454,1.0,0.0,1,0,0,0
11238,0.0,0.0,0,0,0,0
10464,2.0,0.0,0,0,0,0
10462,2.0,0.0,1,0,0,0
11210,8.0,0.0,0,0,5,0
10466,9.0,0.0,0,0,9,0
10455,3.0,0.0,0,0,2,0
10457,0.0,0.0,0,0,0,0
10306,1.0,1.0,0,0,0,0
10035,5.0,0.0,0,0,5,0
10174,0.0,0.0,0,0,0,0
11004,6.0,0.0,0,0,6,0
11433,3.0,0.0,0,0,1,0
10459,4.0,0.0,0,0,4,0
11238,2.0,0.0,1,0,1,0
11368,4.0,0.0,0,0,4,0
11695,4.0,0.0,0,0,4,0
11005,2.0,0.0,0,0,2,0
10001,3.0,0.0,1,0,2,0
10457,10.0,0.0,0,0,10,0
11104,2.0,0.0,1,0,1,0
11235,6.0,0.0,0,0,6,0
10027,2.0,0.0,1,0,1,0
11205,3.0,0.0,0,0,0,0
11231,0.0,1.0,0,1,0,0
10065,4.0,0.0,0,0,4,0
11368,5.0,0.0,0,0,5,0
10035,4.0,0.0,0,0,3,0
10030,2.0,0.0,0,0,0,0
10302,0.0,0.0,0,0,0,0
11104,2.0,0.0,1,0,0,0
10452,7.0,0.0,0,0,7,0
11414,5.0,0.0,0,0,5,0
10022,1.0,0.0,1,0,0,0
11385,2.0,0.0,0,0,1,0
10040,5.0,0.0,0,0,0,0
11691,2.0,0.0,2,0,0,0
10002,2.0,0.0,0,0,0,0
11236,2.0,0.0,0,0,2,0
11219,3.0,0.0,0,0,0,0
11249,3.0,0.0,0,0,0,0
10033,0.0,1.0,0,0,0,1
10302,1.0,0.0,1,0,0,0
10473,0.0,1.0,0,0,0,1
11377,7.0,0.0,0,0,6,0
11207,2.0,0.0,2,0,0,0
11367,4.0,0.0,0,0,4,0
11419,0.0,0.0,0,0,0,0
11377,3.0,0.0,0,0,3,0
10456,0.0,0.0,0,0,0,0
11238,2.0,0.0,0,0,0,0
10308,1.0,1.0,0,0,0,0
11372,4.0,0.0,0,0,4,0
10454,4.0,0.0,0,0,4,0
10469,1.0,0.0,0,0,0,0
11206,0.0,0.0,0,0,0,0
11420,3.0,0.0,0,0,1,0
11427,2.0,0.0,1,0,0,0
10024,6.0,0.0,0,0,6,0
11207,2.0,1.0,0,0,1,0
10022,6.0,0.0,0,0,6,0
11356,5.0,0.0,0,0,5,0
10466,3.0,0.0,0,0,3,0
10035,1.0,0.0,0,0,1,0
11004,4.0,0.0,0,0,3,0
11005,1.0,0.0,0,0,1,0
11004,3.0,0.0,0,0,3,0
10462,1.0,1.0,0,0,1,1
11249,3.0,0.0,1,0,2,0
10469,2.0,0.0,0,0,2,0
11435,5.0,0.0,0,0,3,0
10460,3.0,0.0,1,0,2,0
10271,1.0,0.0,0,0,0,0
10018,2.0,0.0,0,0,2,0
10475,1.0,0.0,0,0,0,0
10013,1.0,1.0,0,0,1,0
10457,4.0,0.0,0,0,3,0
10456,2.0,0.0,0,0,1,0
10034,1.0,0.0,0,0,0,0
10069,2.0,0.0,2,0,0,0
11104,3.0,0.0,0,0,3,0
11220,3.0,0.0,0,0,3,0
11433,1.0,0.0,1,0,0,0
11367,1.0,0.0,0,0,1,0
10025,2.0,0.0,0,0,1,0
10011,6.0,0.0,0,0,6,0
10009,0.0,1.0,0,0,0,0
10460,1.0,1.0,0,0,1,0
10035,0.0,0.0,0,0,0,0
10007,3.0,0.0,0,0,3,0
11208,19.0,0.0,0,0,19,0
11217,3.0,0.0,0,0,2,0
11216,0.0,1.0,0,1,0,0
10040,3.0,0.0,0,0,3,0
11356,2.0,0.0,0,0,0,0
10010,1.0,0.0,1,0,0,0
10306,8.0,0.0,0,0,8,0
10035,6.0,0.0,0,0,4,0
10471,2.0,0.0,1,0,1,0
11413,2.0,0.0,1,0,0,0
10016,0.0,1.0,0,1,0,0
11001,2.0,0.0,0,0,2,0
10037,8.0,0.0,0,0,8,0
11233,2.0,0.0,2,0,0,0
11358,0.0,1.0,0,0,0,0
11215,2.0,0.0,1,0,0,0
10001,0.0,0.0,0,0,0,0
10001,3.0,0.0,0,0,3,0
10307,7.0,0.0,0,0,1,0
11222,0.0,1.0,0,0,0,1
11354,0.0,1.0,0,0,0,0
10111,2.0,0.0,0,0,2,0
10027,2.0,0.0,1,0,0,0
11223,0.0,1.0,0,0,0,1
10018,9.0,0.0,0,0,9,0
11214,2.0,0.0,0,0,2,0
10168,12.0,0.0,1,0,3,0
10472,2.0,0.0,0,0,0,0
11212,1.0,1.0,0,1,1,0
10075,1.0,1.0,0,0,1,0
11005,3.0,0.0,0,0,3,0
10474,2.0,0.0,0,0,1,0
11364,2.0,0.0,0,0,0,0
10128,2.0,1.0,0,0,2,1
11234,2.0,1.0,0,0,0,0
10475,2.0,0.0,0,0,0,0
11370,7.0,0.0,0,0,7,0
     ,1.0,0.0,0,0,0,0
11369,0.0,1.0,0,0,0,0
11419,5.0,0.0,0,0,5,0
10123,1.0,0.0,0,0,0,0
11433,16.0,0.0,0,0,16,0
10280,2.0,0.0,0,0,2,0
10035,2.0,0.0,0,0,6,0
11220,0.0,1.0,0,0,0,0
10301,1.0,0.0,1,0,0,0
10454,3.0,0.0,1,0,2,0
11208,6.0,0.0,1,0,5,0
10003,0.0,1.0,0,0,0,0
10035,1.0,0.0,0,0,0,0
11416,2.0,0.0,0,0,0,0
11421,2.0,0.0,1,0,1,0
11435,0.0,0.0,0,0,0,0
10454,3.0,0.0,0,0,2,0
11204,1.0,0.0,0,0,1,0
11225,2.0,0.0,0,0,0,0
10016,5.0,0.0,0,0,5,0
11435,0.0,1.0,0,0,0,0
11694,1.0,0.0,0,0,1,0
10305,2.0,0.0,0,0,1,0
10000,3.0,0.0,0,0,3,0
11220,8.0,0.0,0,0,8,0
11219,2.0,0.0,0,0,2,0
10029,1.0,0.0,1,0,0,0
11375,1.0,0.0,1,0,0,0
11212,2.0,1.0,0,0,2,0
10031,6.0,1.0,0,0,3,1
11419,3.0,0.0,0,0,0,0
10128,5.0,0.0,0,0,5,0
11218,7.0,0.0,0,0,7,0
11213,7.0,0.0,0,0,7,0
10457,6.0,0.0,0,0,6,0
11221,24.0,0.0,0,0,24,0
11229,0.0,0.0,0,0,0,0
11103,1.0,0.0,1,0,0,0
11205,1.0,0.0,0,0,1,0
11206,4.0,0.0,0,0,0,0
10460,7.0,0.0,0,0,7,0
10026,1.0,1.0,0,0,1,1
11235,2.0,1.0,0,0,0,1
10469,4.0,0.0,0,0,0,0
11365,1.0,0.0,0,0,1,0
11237,3.0,0.0,0,0,0,0
11105,1.0,0.0,0,0,1,0
11207,1.0,1.0,0,0,1,1
11413,0.0,1.0,0,0,0,1
11226,4.0,0.0,0,0,4,0
11207,4.0,0.0,0,0,0,0
11225,1.0,0.0,0,0,1,0
11367,9.0,0.0,0,0,9,0
11413,1.0,1.0,0,0,1,1
10029,2.0,1.0,0,0,0,0
10303,6.0,0.0,0,0,6,0
11233,6.0,0.0,0,0,6,0
11433,5.0,1.0,0,0,5,1
10016,3.0,0.0,0,0,2,0
10467,0.0,0.0,0,0,0,0
10026,2.0,0.0,2,0,0,0
10016,0.0,0.0,0,0,2,0
11693,4.0,0.0,0,0,4,0
11231,2.0,0.0,2,0,0,0
10012,0.0,0.0,0,0,1,0
11205,1.0,0.0,0,0,0,0
11429,4.0,0.0,0,0,4,0
11212,5.0,0.0,0,0,3,0
11372,7.0,0.0,0,0,7,0
11357,2.0,0.0,0,0,2,0
11433,7.0,0.0,0,0,1,0
11226,4.0,0.0,0,0,1,0
10014,2.0,0.0,0,0,1,0
11217,2.0,0.0,1,0,1,0
10453,3.0,0.0,0,0,2,0
10462,0.0,0.0,0,0,0,0
10024,4.0,0.0,0,0,4,0
11417,3.0,0.0,0,0,3,0
11201,1.0,1.0,0,0,1,1
11106,6.0,0.0,0,0,6,0
10312,3.0,0.0,0,0,3,0
10451,4.0,0.0,0,0,4,0
11101,1.0,0.0,1,0,0,0
11102,3.0,0.0,1,0,2,0
11210,1.0,1.0,0,0,1,0
11225,2.0,0.0,0,0,1,0
11105,0.0,1.0,0,1,0,0
11226,9.0,0.0,0,0,9,0
11219,2.0,0.0,1,0,0,0
10009,0.0,0.0,0,0,0,0
10307,0.0,1.0,0,0,0,0
10016,2.0,0.0,1,0,0,0
10128,4.0,0.0,0,0,3,0
10009,2.0,0.0,0,0,0,0
10465,1.0,0.0,1,0,0,0
10310,1.0,0.0,1,0,0,0
11367,3.0,0.0,0,0,0,0
11360,1.0,0.0,0,0,0,0
11360,2.0,0.0,0,0,0,0
10004,1.0,1.0,0,0,1,0
10019,0.0,1.0,0,0,0,0
10454,12.0,0.0,0,0,12,0
11214,3.0,0.0,0,0,0,0
11221,0.0,0.0,0,0,1,0
10452,15.0,0.0,0,0,15,0
11368,0.0,1.0,0,0,0,1
11375,2.0,0.0,0,0,1,0
10467,4.0,0.0,0,0,3,0
10014,2.0,0.0,0,0,0,0
11366,1.0,0.0,0,0,0,0
11693,1.0,0.0,1,0,0,0
10009,1.0,0.0,0,0,0,0
11103,16.0,0.0,0,0,1,0
10002,1.0,0.0,0,0,0,0
10468,2.0,0.0,1,0,0,0
10467,3.0,1.0,0,0,3,1
11433,3.0,0.0,0,0,0,0
11414,10.0,0.0,0,0,10,0
10018,0.0,1.0,0,0,0,0
10025,0.0,1.0,0,0,0,0
11379,2.0,1.0,0,0,2,1
11421,4.0,0.0,0,0,4,0
10469,0.0,1.0,0,1,0,0
11210,1.0,0.0,0,0,2,0
10472,2.0,0.0,0,0,1,0
11207,3.0,0.0,0,0,1,0
11423,5.0,0.0,0,0,5,0
10458,0.0,1.0,0,0,0,1
11207,3.0,1.0,0,0,0,1
10282,1.0,0.0,0,0,0,0
10026,3.0,0.0,0,0,2,0
10466,4.0,0.0,0,0,4,0
11354,0.0,1.0,0,1,0,0
10473,6.0,0.0,0,0,6,0
11206,7.0,0.0,0,0,7,0
10455,0.0,1.0,0,1,0,0
10028,3.0,0.0,0,0,2,0
10002,1.0,1.0,1,0,0,0
11434,2.0,0.0,0,0,0,0
10456,0.0,1.0,0,1,0,0
11366,2.0,0.0,0,0,2,0
11235,4.0,0.0,0,0,3,0
11226,4.0,0.0,1,0,3,0
11001,0.0,0.0,0,0,0,0
10022,2.0,0.0,1,0,1,0
10026,2.0,0.0,1,0,0,0
11435,7.0,0.0,0,0,7,0
11377,0.0,1.0,0,1,0,0
11220,0.0,0.0,0,0,0,0
11207,5.0,0.0,0,0,5,0
11421,0.0,0.0,0,0,0,0
11230,3.0,1.0,0,0,3,1
11379,2.0,0.0,0,0,0,0
11357,4.0,0.0,0,0,4,0
11693,10.0,0.0,0,0,10,0
10306,2.0,0.0,0,0,0,0
11206,2.0,0.0,0,0,0,0
11385,1.0,0.0,0,0,0,0
10021,1.0,1.0,0,0,1,0
11413,5.0,0.0,0,0,5,0
11231,3.0,0.0,0,0,3,0
10011,1.0,0.0,0,0,0,0
11214,2.0,1.0,0,0,2,1
11411,3.0,1.0,0,0,3,1
11416,1.0,0.0,0,0,1,0
10457,3.0,0.0,0,0,1,0
10012,3.0,0.0,0,0,1,0
10033,3.0,0.0,0,0,2,0
11694,5.0,0.0,0,0,5,0
11378,2.0,0.0,2,0,0,0
11249,1.0,3.0,0,0,1,3
11370,1.0,0.0,0,0,1,0
11361,1.0,0.0,0,0,0,0
10472,1.0,0.0,0,0,0,0
10306,7.0,0.0,0,0,7,0
10454,7.0,0.0,0,0,7,0
11215,2.0,0.0,0,0,0,0
10309,1.0,0.0,0,0,1,0
10312,2.0,2.0,0,0,2,2
10001,10.0,0.0,0,0,10,0
11368,3.0,0.0,3,0,0,0
10021,1.0,0.0,1,0,0,0
11385,4.0,0.0,0,0,3,0
10462,2.0,0.0,2,0,0,0
11365,5.0,0.0,0,0,5,0
11208,0.0,1.0,0,0,0,1
10035,2.0,0.0,1,0,1,0
10467,5.0,0.0,0,0,5,0
10456,4.0,0.0,0,0,1,0
10039,4.0,0.0,0,0,0,0
10455,7.0,0.0,0,0,7,0
10010,0.0,1.0,0,0,0,0
10178,0.0,0.0,0,0,0,0
10016,4.0,0.0,1,0,1,0
10018,1.0,0.0,0,0,0,0
11213,4.0,0.0,0,0,0,0
10309,5.0,0.0,0,0,5,0
10040,4.0,0.0,0,0,4,0
11213,2.0,0.0,0,0,1,0
10452,1.0,0.0,1,0,0,0
11428,4.0,0.0,0,0,4,0
11203,6.0,0.0,0,0,6,0
10281,2.0,0.0,0,0,0,0
10154,0.0,0.0,0,0,0,0
11223,1.0,0.0,0,0,1,0
10312,1.0,0.0,0,0,1,0
11421,1.0,0.0,0,0,0,0
11385,3.0,1.0,0,0,3,1
11378,2.0,0.0,0,0,1,0
10023,4.0,0.0,0,0,4,0
10472,1.0,2.0,0,0,1,2
10306,1.0,1.0,0,0,1,0
11213,0.0,0.0,0,0,0,0
10301,5.0,1.0,0,0,5,1
11364,0.0,1.0,0,0,0,1
11208,1.0,1.0,0,0,1,0
11355,1.0,0.0,1,0,0,0
10466,1.0,0.0,1,0,0,0
10459,2.0,0.0,1,0,1,0
10314,3.0,0.0,0,0,3,0
10019,2.0,0.0,1,0,1,0
11417,10.0,0.0,0,0,10,0
11215,6.0,0.0,0,0,6,0
11432,10.0,0.0,0,0,10,0
10473,4.0,0.0,0,0,4,0
11224,0.0,1.0,0,0,0,1
11362,8.0,0.0,0,0,8,0
10000,0.0,0.0,0,0,0,0
10032,1.0,0.0,0,0,1,0
10022,2.0,0.0,1,0,0,0
10470,0.0,1.0,0,0,0,1
10304,1.0,1.0,0,0,1,1
10469,9.0,0.0,0,0,9,0
10001,7.0,0.0,0,0,1,0
10128,0.0,0.0,0,0,0,0
10469,3.0,1.0,0,0,3,1
10016,2.0,0.0,1,0,1,0
10120,1.0,0.0,1,0,0,0
10106,1.0,0.0,0,0,1,0
11237,2.0,0.0,1,0,1,0
10469,5.0,0.0,0,0,5,0
11205,8.0,0.0,0,0,0,0
11362,3.0,1.0,0,0,2,0
11413,8.0,0.0,0,0,8,0
11216,4.0,0.0,0,0,2,0
10467,5.0,0.0,0,0,0,0
11433,2.0,1.0,0,0,2,1
11221,7.0,0.0,0,0,6,0
10471,1.0,1.0,0,0,1,1
11237,1.0,0.0,0,0,1,0
11237,0.0,1.0,0,1,0,0
11101,22.0,0.0,0,0,22,0
11355,3.0,0.0,0,0,0,0
11385,1.0,0.0,0,0,1,0
10466,3.0,0.0,0,0,2,0
10026,1.0,1.0,0,0,0,1
10028,0.0,1.0,0,1,0,0
10468,0.0,1.0,0,0,0,0
11102,0.0,1.0,0,0,0,0
10467,2.0,0.0,0,0,2,0
11237,0.0,0.0,0,0,0,0
11419,6.0,0.0,0,0,6,0
11422,0.0,0.0,0,0,0,0
10458,5.0,0.0,0,0,5,0
10451,4.0,0.0,0,0,2,0
10454,0.0,0.0,0,0,0,0
11354,2.0,0.0,1,0,0,0
11411,1.0,0.0,0,0,0,0
11230,0.0,0.0,0,0,2,0
10462,4.0,0.0,0,0,4,0
10455,2.0,0.0,0,0,0,0
10304,4.0,0.0,0,0,0,0
10001,2.0,0.0,2,0,0,0
10005,2.0,0.0,0,0,1,0
10030,10.0,0.0,0,0,10,0
10065,5.0,0.0,0,0,5,0
11205,2.0,0.0,0,0,0,0
11697,2.0,0.0,0,0,1,0
11360,2.0,0.0,0,0,2,0
10280,1.0,0.0,0,0,0,0
11216,1.0,1.0,0,0,1,1
10002,3.0,0.0,0,0,3,0
10037,2.0,0.0,0,0,1,0
11001,5.0,0.0,0,0,5,0
11361,4.0,0.0,0,0,4,0
10003,7.0,0.0,0,0,7,0
11420,4.0,1.0,0,0,4,1
11373,2.0,0.0,0,0,1,0
10314,0.0,1.0,0,0,0,1
11101,7.0,0.0,0,0,7,0
10028,6.0,0.0,0,0,6,0
10036,3.0,0.0,0,0,3,0
10302,2.0,0.0,0,0,2,0
10454,2.0,0.0,1,0,0,0
11222,2.0,0.0,1,0,1,0
11427,2.0,0.0,0,0,2,0
11355,2.0,0.0,0,0,1,0
11411,8.0,0.0,0,0,8,0
11105,2.0,0.0,0,0,1,0
11201,0.0,1.0,0,1,0,0
10031,3.0,0.0,0,0,0,0
11211,4.0,0.0,0,0,4,0
11432,0.0,1.0,0,0,0,1
11694,2.0,0.0,0,0,2,0
10462,2.0,0.0,0,0,2,0
10037,3.0,0.0,0,0,3,0
10461,1.0,0.0,0,0,0,0
10021,3.0,0.0,2,0,0,0
10464,7.0,0.0,0,0,7,0
11377,2.0,1.0,0,0,2,0
11416,1.0,0.0,1,0,0,0
10165,1.0,0.0,0,0,1,0
11420,2.0,0.0,0,0,1,0
11436,0.0,0.0,0,0,0,0
11428,8.0,0.0,0,0,8,0
10018,1.0,0.0,1,0,0,0
11368,2.0,1.0,0,0,0,0
11208,1.0,0.0,1,0,0,0
10456,10.0,0.0,0,0,10,0
11230,1.0,1.0,0,0,0,0
11230,0.0,0.0,0,0,1,0
10034,2.0,0.0,2,0,0,0
10016,2.0,0.0,0,0,1,0
11231,7.0,0.0,0,0,7,0
11222,3.0,0.0,0,0,3,0
11377,7.0,0.0,0,0,7,0
11215,2.0,0.0,0,0,1,0
11203,6.0,0.0,1,0,5,0
11418,5.0,0.0,0,0,5,0
11239,5.0,0.0,0,0,5,0
10306,1.0,1.0,0,0,1,1
11435,1.0,0.0,0,0,1,0
11427,4.0,0.0,0,0,4,0
10013,3.0,0.0,0,0,3,0
11436,0.0,1.0,0,0,0,1
11216,10.0,0.0,0,0,10,0
10026,1.0,0.0,1,0,0,0
10472,4.0,0.0,0,0,4,0
10128,7.0,0.0,0,0,5,0
10027,2.0,1.0,0,0,2,0
10456,4.0,0.0,0,0,4,0
10029,3.0,0.0,0,0,3,0
11421,2.0,0.0,0,0,2,0
11210,1.0,0.0,0,0,0,0
10460,3.0,0.0,0,0,0,0
11355,2.0,0.0,2,0,0,0
10451,5.0,0.0,0,0,5,0
11375,7.0,0.0,0,0,7,0
11232,2.0,0.0,0,0,2,0
10307,1.0,1.0,0,0,1,1
11369,1.0,0.0,1,0,0,0
11232,4.0,0.0,0,0,4,0
11249,5.0,0.0,0,0,5,0
10029,2.0,0.0,0,0,1,0
11242,0.0,0.0,0,0,2,0
11370,0.0,0.0,0,0,0,0
10172,1.0,0.0,0,0,0,0
11105,1.0,1.0,1,0,0,0
11105,19.0,0.0,0,0,0,0
11370,3.0,0.0,0,0,3,0
10466,2.0,0.0,0,0,0,0
10011,1.0,0.0,0,0,1,0
11378,0.0,0.0,0,0,0,0
10033,0.0,1.0,0,0,0,0
10468,9.0,1.0,0,0,0,0
11414,2.0,0.0,2,0,0,0
11214,7.0,0.0,0,0,7,0
10310,2.0,0.0,0,0,2,0
11429,1.0,0.0,0,0,0,0
10302,0.0,1.0,0,0,0,1
10036,0.0,0.0,0,0,2,0
10012,0.0,1.0,0,0,0,1
10030,7.0,0.0,0,0,7,0
11004,1.0,1.0,0,0,0,0
11210,1.0,0.0,0,0,1,0
11102,3.0,0.0,0,0,3,0
11230,7.0,0.0,0,0,7,0
11236,0.0,1.0,0,0,0,1
10472,0.0,0.0,0,0,0,0
11225,3.0,0.0,0,0,3,0
11369,0.0,0.0,0,0,0,0
11225,2.0,0.0,1,0,0,0
11358,0.0,1.0,0,0,0,1
10310,4.0,0.0,0,0,3,0
10029,6.0,0.0,0,0,6,0
10166,0.0,0.0,0,0,0,0
10040,1.0,0.0,1,0,0,0
11223,2.0,0.0,2,0,0,0
10055,0.0,0.0,0,0,0,0
10458,3.0,0.0,0,0,3,0
11418,1.0,0.0,1,0,0,0
10075,2.0,0.0,0,0,2,0
11418,0.0,0.0,0,0,0,0
11206,11.0,0.0,0,0,11,0
10001,0.0,0.0,0,0,2,0
11242,0.0,0.0,0,0,0,0
11691,2.0,0.0,1,0,1,0
11429,0.0,1.0,0,0,0,0
10309,2.0,0.0,0,0,0,0
10017,6.0,0.0,0,0,6,0
10465,0.0,1.0,0,0,0,0
10301,0.0,1.0,0,0,0,0
10462,9.0,0.0,0,0,9,0
11210,4.0,0.0,0,0,3,0
11004,3.0,0.0,0,0,2,0
11204,5.0,0.0,0,0,4,0
11230,2.0,0.0,1,0,0,0
10017,2.0,0.0,2,0,0,0
11104,2.0,0.0,2,0,0,0
10309,7.0,0.0,0,0,7,0
11004,2.0,0.0,0,0,0,0
10465,1.0,0.0,0,0,0,0
11222,5.0,0.0,0,0,5,0
11209,4.0,0.0,0,0,4,0
11106,3.0,0.0,0,0,3,0
11372,1.0,0.0,0,0,1,0
11358,1.0,1.0,0,0,1,1
11205,0.0,0.0,0,0,0,0
11374,0.0,1.0,0,0,0,1
11355,0.0,1.0,0,0,0,0
11355,5.0,0.0,0,0,5,0
11428,2.0,0.0,0,0,0,0
10029,2.0,0.0,0,0,0,0
10303,4.0,0.0,0,0,4,0
11216,3.0,0.0,0,0,1,0
11204,2.0,0.0,1,0,1,0
10457,8.0,0.0,0,0,8,0
10466,6.0,0.0,0,0,6,0
11237,5.0,0.0,0,0,4,0
10009,3.0,0.0,0,0,2,0
11375,0.0,1.0,0,0,0,0
11221,15.0,0.0,0,0,15,0
10474,1.0,0.0,0,0,1,0
10030,0.0,0.0,0,0,0,0
11418,2.0,0.0,1,0,1,0
10463,3.0,0.0,0,0,2,0
10464,8.0,0.0,0,0,8,0
10026,4.0,0.0,0,0,3,0
10455,9.0,0.0,0,0,9,0
10461,2.0,0.0,0,0,2,0
11206,1.0,0.0,0,0,0,0
11213,3.0,0.0,0,0,3,0
10452,2.0,0.0,0,0,0,0
11374,3.0,0.0,0,0,0,0
11369,1.0,0.0,0,0,1,0
10035,1.0,0.0,1,0,0,0
10454,0.0,1.0,0,0,0,1
10028,2.0,0.0,0,0,1,0
11104,1.0,0.0,1,0,0,0
11433,2.0,0.0,0,0,2,0
11377,11.0,0.0,0,0,11,0
11213,1.0,0.0,0,0,2,0
10027,2.0,0.0,2,0,0,0
10039,1.0,0.0,0,0,1,0
10031,6.0,0.0,0,0,5,0
10451,7.0,0.0,1,0,6,0
11001,4.0,0.0,0,0,4,0
10075,3.0,0.0,0,0,3,0
10033,4.0,2.0,0,0,4,2
10031,4.0,0.0,0,0,4,0
11229,6.0,0.0,0,0,6,0
11103,0.0,1.0,0,0,0,1
10009,2.0,0.0,1,0,0,0
10033,5.0,0.0,0,0,5,0
10456,3.0,0.0,0,0,1,0
10475,2.0,0.0,0,0,2,0
10037,1.0,0.0,0,0,1,0
11230,2.0,0.0,2,0,0,0
10457,2.0,0.0,2,0,0,0
10005,7.0,0.0,1,0,3,0
11369,2.0,0.0,1,0,1,0
11106,0.0,1.0,0,0,0,0
11205,0.0,1.0,0,0,0,0
10019,1.0,0.0,0,0,0,0
10312,0.0,1.0,0,0,0,0
10452,0.0,1.0,0,0,0,0
10040,0.0,1.0,0,0,0,1
10037,2.0,0.0,2,0,0,0
10106,0.0,0.0,0,0,0,0
10035,3.0,0.0,0,0,3,0
10012,2.0,0.0,0,0,1,0
10473,2.0,0.0,1,0,0,0
10028,3.0,0.0,0,0,3,0
10308,2.0,0.0,0,0,2,0
11385,11.0,0.0,0,0,11,0
11201,0.0,0.0,0,0,4,0
11210,3.0,0.0,1,0,2,0
11413,0.0,1.0,0,1,0,0
10453,1.0,1.0,0,0,1,1
10458,3.0,0.0,0,0,2,0
11215,2.0,0.0,0,0,2,0
10473,1.0,0.0,0,0,1,0
11216,1.0,0.0,0,0,1,0
11224,2.0,0.0,1,0,1,0
11379,1.0,0.0,1,0,0,0
10308,1.0,0.0,0,0,1,0
10466,1.0,1.0,0,0,0,0
11361,2.0,0.0,0,0,1,0
10002,3.0,1.0,0,0,3,0
11218,12.0,0.0,0,0,12,0
10304,0.0,0.0,0,0,0,0
11208,0.0,0.0,0,0,1,0
10007,3.0,0.0,0,0,1,0
10003,4.0,0.0,0,0,4,0
10030,2.0,0.0,0,0,1,0
11379,1.0,1.0,0,0,0,1
11235,3.0,0.0,0,0,0,0
11207,6.0,1.0,0,0,5,0
10020,1.0,0.0,0,0,0,0
11220,2.0,0.0,2,0,0,0
10031,0.0,1.0,0,0,0,0
11356,0.0,1.0,0,0,0,0
11233,0.0,1.0,0,0,0,0
11235,2.0,1.0,0,0,0,0
11238,3.0,0.0,0,0,0,0
11426,7.0,0.0,0,0,7,0
11237,2.0,0.0,0,0,0,0
10452,0.0,1.0,0,0,0,1
11221,0.0,1.0,0,0,0,0
10471,1.0,0.0,0,0,0,0
11231,0.0,0.0,0,0,0,0
11226,3.0,0.0,0,0,3,0
11379,2.0,0.0,1,0,1,0
10451,2.0,0.0,2,0,0,0
10020,5.0,0.0,0,0,5,0
11220,1.0,0.0,1,0,0,0
10030,4.0,0.0,0,0,4,0
11236,11.0,0.0,0,0,11,0
